OBJECTID,Park_Name,Functional,Condition,RoofMatrl,Water,Electricty,Comment,InspctDate,BuildName,Area_Sqft,Stories,Sprinkler,HC_Access,Cooling,Heating,wpMaterial,RoofStruct,Sewer,NaturalGas,LPGas,Telephone,Cable
1648,Lake Eufaula State Park (Arrowhead Area),Bunkhouse,,,,,,1/10/2015,,1189,9999,No,Non-Accessible,Window Unit,Window Unit,Wood,,,,,,
1649,Lake Eufaula State Park (Arrowhead Area),Bunkhouse,,,,,,1/10/2015,,1150,9999,No,Non-Accessible,Window Unit,Window Unit,Wood,,,,,,
1650,Lake Eufaula State Park (Arrowhead Area),Bunkhouse,,,,,,1/10/2015,,3887,9999,No,Accessible,Window Unit,Window Unit,Wood,,,,,,
1651,Lake Eufaula State Park (Arrowhead Area),Bunkhouse,,,,,,1/10/2015,,1302,9999,No,Accessible,Window Unit,Window Unit,Wood,,,,,,
1652,Lake Eufaula State Park (Arrowhead Area),Bunkhouse,,,,,,1/10/2015,,1304,9999,No,Non-Accessible,Window Unit,Window Unit,Wood,,,,,,
1653,Lake Eufaula State Park (Arrowhead Area),Bunkhouse,,,,,,1/10/2015,,1378,9999,No,Non-Accessible,Window Unit,Window Unit,Wood,,,,,,
1654,Lake Eufaula State Park (Arrowhead Area),Bathhouse/Comfort Station,,,,,,1/10/2015,,2321,9999,No,Accessible,None,None,Combination,,,,,,
1655,Lake Eufaula State Park (Arrowhead Area),Bathhouse/Comfort Station,,,,,,1/10/2015,,2435,9999,No,Accessible,None,None,Combination,,,,,,
1656,Lake Eufaula State Park (Arrowhead Area),Bathhouse/Comfort Station,,,,,,1/9/2015,Lakeview Bathroom,828,9999,No,Accessible,None,None,Concrete,,,,,,
1657,Lake Eufaula State Park (Arrowhead Area),,,,,,"Abandoned Structure, Hazard",1/9/2015,Old Lakeview Bath House,1166,9999,No,Non-Accessible,None,None,Combination,,,,,,
1658,Lake Eufaula State Park (Arrowhead Area),,,,,,,1/9/2015,,535,9999,No,Non-Accessible,None,None,Combination,,,,,,
1659,Lake Eufaula State Park (Arrowhead Area),Bathhouse/Comfort Station,,,,,,1/9/2015,,931,1,No,Accessible,None,None,Masonry/Concrete,,,,,,
1660,Lake Eufaula State Park (Arrowhead Area),Storage Building,,,,,,1/9/2015,,489,1,No,Non-Accessible,None,None,Metal,,,,,,
1661,Lake Eufaula State Park (Arrowhead Area),Maintenance Building,,,,,,1/10/2015,Water Pump Station,176,1,No,Non-Accessible,None,None,Masonry/Concrete,,,,,,
1662,McGee Creek State Park,Bathhouse/Comfort Station,,,,,,10/22/2016,,1502,9999,No,Accessible,None,None,Masonry/Concrete,,,,,,
1663,McGee Creek State Park,Cabin,,,,,,10/22/2016,Lake Hut 1,541,9999,No,Accessible,Window Unit,Window Unit,Wood,,,,,,
1664,McGee Creek State Park,Cabin,,,,,,10/22/2016,Lake Hut 2,517,9999,No,Non-Accessible,Window Unit,Window Unit,Wood,,,,,,
1665,McGee Creek State Park,Cabin,,,,,,10/22/2016,Lake Hut 3,720,9999,No,Non-Accessible,Window Unit,Window Unit,Wood,,,,,,
1666,McGee Creek State Park,Cabin,,,,,,10/22/2016,Lake Hut 4,343,9999,No,Non-Accessible,Window Unit,Window Unit,Wood,,,,,,
1667,McGee Creek State Park,Cabin,,,,,,10/22/2016,Lake Hut 5,519,9999,No,Non-Accessible,Window Unit,Window Unit,Wood,,,,,,
1668,McGee Creek State Park,Cabin,,,,,,10/22/2016,Lake Hut 6,694,9999,No,Non-Accessible,Window Unit,Window Unit,Wood,,,,,,
1669,McGee Creek State Park,Cabin,,,,,,10/22/2016,Lake Hut 7,412,9999,No,Non-Accessible,Window Unit,Window Unit,Wood,,,,,,
1670,McGee Creek State Park,Cabin,,,,,,10/22/2016,Lake Hut 8,553,9999,No,Non-Accessible,Window Unit,Window Unit,Wood,,,,,,
1671,McGee Creek State Park,Bathhouse/Comfort Station,,,,,,10/22/2016,,572,9999,No,Usable,None,None,Wood,,,,,,
1672,McGee Creek State Park,Water Treatment Plant,,,,,,10/22/2016,,313,9999,No,Non-Accessible,None,None,Masonry/Concrete,,,,,,
1673,McGee Creek State Park,,,,,,Water Treatment Storage,10/22/2016,,235,9999,No,Non-Accessible,None,None,Masonry/Concrete,,,,,,
1674,McGee Creek State Park,Park Office/Visitor Center,,,,,,10/22/2016,,1582,9999,No,Accessible,Central,Central,Combination,,,,,,
1675,McGee Creek State Park,Residence,,,,,,10/22/2016,,2699,9999,No,Accessible,Central,Central,Masonry/Concrete,,,,,,
1676,McGee Creek State Park,Storage Building,,,,,,10/22/2016,,90,9999,No,Non-Accessible,None,None,Wood,,,,,,
1677,McGee Creek State Park,Maintenance Building,,,,,,10/22/2016,,7504,9999,No,Non-Accessible,Window Unit,Window Unit,Metal,,,,,,
1678,McGee Creek State Park,Bathhouse/Comfort Station,,,,,,10/21/2016,,1200,9999,No,Accessible,None,None,Combination,,,,,,
1679,McGee Creek State Park (N.S.R.A.),Pit /Toilet,,,,,,11/18/2016,,208,9999,No,Usable,None,None,Metal,,,,,,
1680,McGee Creek State Park (N.S.R.A.),Bathhouse/Comfort Station,,,,,,11/18/2016,,1083,9999,No,Usable,None,None,Masonry/Concrete,,,,,,
1681,McGee Creek State Park (N.S.R.A.),Residence,,,,,NSRA Office,11/18/2016,,2945,9999,No,Usable,Central,Central,Masonry/Concrete,,,,,,
1682,McGee Creek State Park (N.S.R.A.),Storage Building,,,,,,11/18/2016,,217,9999,No,Non-Accessible,None,None,Wood,,,,,,
1683,McGee Creek State Park (N.S.R.A.),Maintenance Building,,,,,,11/18/2016,,258,9999,No,Non-Accessible,None,None,Masonry/Concrete,,,,,,
1684,Lake Texoma State Park,Bathhouse/Comfort Station,,,,,ID 132217,3/10/2017,,690,9999,No,Non-Accessible,None,None,Masonry/Concrete,,,,,,
1685,Lake Texoma State Park,Bathhouse/Comfort Station,,,,,,3/10/2017,,770,9999,No,Non-Accessible,None,None,Masonry/Concrete,,,,,,
1686,Lake Texoma State Park,Maintenance Building,,,,,,3/11/2017,,6875,9999,No,Non-Accessible,Central,Central,Metal,,,,,,
1687,Lake Texoma State Park,Storage Building,,,,,,3/11/2017,,250,9999,No,Non-Accessible,None,None,Metal,,,,,,
1688,Lake Texoma State Park,Storage Building,,,,,,3/11/2017,,476,9999,No,Non-Accessible,None,None,Metal,,,,,,
1689,Lake Texoma State Park,Storage Building,,,,,,3/11/2017,,520,9999,No,Non-Accessible,None,None,Metal,,,,,,
1690,Lake Texoma State Park,Storage Building,,,,,,3/11/2017,,468,9999,No,Non-Accessible,None,None,Metal,,,,,,
1691,Lake Texoma State Park,Bathhouse/Comfort Station,,,,,,3/11/2017,,842,9999,No,Non-Accessible,None,None,Masonry/Concrete,,,,,,
1692,Lake Texoma State Park,Bathhouse/Comfort Station,,,,,,3/11/2017,,938,9999,No,Accessible,None,None,Masonry/Concrete,,,,,,
1693,Lake Texoma State Park,Residence,,,,,,3/11/2017,,2624,9999,No,,Central,Central,Combination,,,,,,
1694,Lake Texoma State Park,Residence,,,,,,3/11/2017,,3764,9999,No,,Central,Central,Combination,,,,,,
1695,Lake Texoma State Park,Storage Building,,,,,,3/11/2017,,194,9999,No,,None,None,Wood,,,,,,
1696,Lake Texoma State Park,Park Office/Visitor Center,,,,,,3/11/2017,Park Office,2913,9999,No,,Central,Central,Combination,,,,,,
1697,Lake Texoma State Park,Cabin,,,,,,3/11/2017,Cabin 4,598,9999,No,Usable,None,None,Wood,,,,,,
1698,Lake Texoma State Park,Cabin,,,,,,3/11/2017,Cabin 3,505,9999,No,Non-Accessible,None,None,Wood,,,,,,
1699,Lake Texoma State Park,Cabin,,,,,,3/11/2017,Cabin 2,508,9999,No,Non-Accessible,None,None,Wood,,,,,,
1700,Lake Texoma State Park,Cabin,,,,,,3/11/2017,Cabin 1,674,9999,No,Non-Accessible,None,None,Wood,,,,,,
1701,Lake Texoma State Park,Bathhouse/Comfort Station,,,,,,3/11/2017,3,792,9999,No,Non-Accessible,None,None,Masonry/Concrete,,,,,,
1702,Lake Texoma State Park,Pit /Toilet,,,,,,1/21/2017,Catfish Bay Camp Bathroom,228,1,No,Accessible,None,None,Combination,,,,,,
1703,Lake Texoma State Park,Bathhouse/Comfort Station,,,,,,1/21/2017,Catfish Bay Camp Comfort Station,719,9999,No,Usable,None,None,Combination,,,,,,
1704,Osage Hills State Park,Bathhouse/Comfort Station,,,,,"Group Camp, Concrete",9/20/2017,GCcomfort,1008,1,,Accessible,None,Central,Other,,,,,,
1706,Beavers Bend State Park,Maintenance Building,,,,,BN: LINEN BLDG BY MAINT BARN,11/3/2017,New Laundry,3195,9999,,,Central,Central,Metal,,,,,,
1707,Beavers Bend State Park,Bathhouse/Comfort Station,,,,,Existing,11/4/2017,Cypress Comfort Station,1222,1,No,Accessible,None,Other,Other,,,,,,
1708,Beavers Bend State Park,Other,,,,,,11/4/2017,Beavers Bend Fly Shop,948,1,No,Non-Accessible,None,Other,Wood,,,,,,
1709,Beavers Bend State Park,Nature Center,,,,,,11/4/2017,New Nature Center,4059,9999,,,Central,Central,Masonry/Concrete,,,,,,
1710,Beavers Bend State Park,Bathhouse/Comfort Station,,,,,BN: Buckeye Campground Comfort Station,11/4/2017,Buckeye Campground Comfort Station,1557,1,No,Accessible,None,Other,Other,,,,,,
1712,Sequoyah State Park,Storage Building,,,,,Golf Cart Storage,2/6/2018,CartBarn,5549,1,Yes,Non-Accessible,,,Metal,,,,No,,
1713,Sequoyah State Park,Water Treatment Plant,,,,,,7/6/2018,WaterPlantFilterBuilding,1453,1,,,Window Unit,,Metal,,,,No,,
1714,Sequoyah State Park,Water Treatment Plant,,,,,,7/6/2018,Clarifier Building,2114,99999,,Non-Accessible,Other,,Metal,,,,No,,
1715,Sequoyah State Park,Shelter/Pavilion,Keep,,,,future paviliion 20x20,2/6/2018,,319,1,,,,,,,,,No,,
1716,Gloss Mountain State Park,,Keep,Metal,No,Yes,,11/16/2017,Vault toilet,140,99999,,Accessible,,,,Gable,,,,,
1717,Lake Thunderbird State Park,Shelter/Pavilion,Keep,Metal,No,No,Asset Name : FSLAA. Present with Grill; Family Shelter Little Axe - A,,FSLAA,245,1,No,Usable,None,None,Metal,Shed,No,No,No,No,No
1718,Lake Thunderbird State Park,Shelter/Pavilion,Keep,Metal,No,No,Asset Name : FSLAB. Present with Grill; Family Shelter Little Axe - B,,FSLAB,245,1,No,Usable,None,None,Metal,Gable,No,No,No,No,No
1719,Lake Thunderbird State Park,Shelter/Pavilion,Keep,Metal,No,No,Asset Name : FSLAC. Present with Grill; Family Shelter Little Axe - C,,FSLAC,249,1,No,Usable,None,None,Metal,Gable,No,No,No,No,No
1720,Lake Thunderbird State Park,Shelter/Pavilion,Keep,Metal,No,No,Asset Name : FSLAD;  Present with Grill; Family Shelter Little Axe - D,,FSLAD,226,1,No,Usable,None,None,Metal,Gable,No,No,No,No,No
1721,Lake Thunderbird State Park,Shelter/Pavilion,Keep,Metal,No,No,Asset Name : FSLAE; Present with Grill; Family Shelter Little Axe - E,,FSLAE,243,1,No,Usable,None,None,Metal,Gable,No,No,No,No,No
1722,Lake Thunderbird State Park,Shelter/Pavilion,Keep,Metal,No,No,Asset Name : FSLAF. Present with Grill; Family Shelter Little Axe - F,,FSLAF,221,1,No,Usable,None,None,Metal,Gable,No,No,No,No,No
1723,Lake Thunderbird State Park,Shelter/Pavilion,Keep,Metal,No,No,Asset Name : FSLAG. Present with Grill; Family Shelter Little Axe - G,,FSLAG,250,1,No,Usable,None,None,Metal,Gable,No,No,No,No,No
1724,Lake Thunderbird State Park,Shelter/Pavilion,Keep,Metal,No,No,Asset Name : FSLAH; Family Shelter Little Axe - H; Present with Grill.,,FSLAH,259,1,No,Usable,None,None,Metal,Gable,No,No,No,No,No
1725,Roman Nose State Park,,,,,,Roman Nose State Park,9/17/2018,Pump House,148,99999,,Usable,,,,,,,,,
1736,Roman Nose State Park,Cabin,Keep,Asphalt,Yes,Yes,"Bldg1971, Window Unit AC",5/31/2019,,1414,1,No,Accessible,Window Unit,,Wood,Gable,Yes,No,No,No,Yes
1737,Roman Nose State Park,Cabin,Keep,Asphalt,Yes,Yes,"Bldg1972, Ask about heating",5/31/2019,,1388,1,No,Accessible,Window Unit,,Wood,Gable,Yes,No,No,No,Yes
1738,Roman Nose State Park,Cabin,Keep,Asphalt,Yes,Yes,Bldg1973,5/31/2019,,1476,1,No,Accessible,Window Unit,,Wood,Gable,Yes,No,No,No,Yes
1739,Roman Nose State Park,Cabin,Keep,Asphalt,Yes,Yes,,5/31/2019,,1453,1,No,Accessible,Window Unit,Window Unit,Wood,Gable,Yes,No,No,Yes,Yes
1740,Roman Nose State Park,,,,,,,,Deer Run BathHouse,787,1,No,,,,,,,,,,
1741,Roman Nose State Park,Other,,,,,Abandoned,,East Picnic Shelter - Abandoned,870,1,No,,,,,,,,,,
1742,Roman Nose State Park,,,,,,,,Park Ranger Residence,3631,1,No,,,,,,,,,,
1743,Roman Nose State Park,Lodge,Keep,Buildup,Yes,Yes,"Bldg1983, Ask Kyle for information on unknown quantities, roof is tar with gravel",5/31/2019,Lodge,18307,1,Yes,Accessible,Central,Central,,Flat,Yes,,,Yes,Yes
1744,Roman Nose State Park,,,,,,,,,1709,1,No,,,,,,,,,,
1745,Roman Nose State Park,,,,,,,,,1128,1,No,,,,,,,,,,
1746,Roman Nose State Park,,,,,,,,,1805,1,No,,,,,,,,,,
1747,Roman Nose State Park,,Abandoned,,,,Abandoned Okerhater Campground,6/20/2019,Okerhater Group Camp Comunity Building,4205,1,No,,,,,,,,,,
1748,Roman Nose State Park,,,,,,,,,2775,1,No,,,,,,,,,,
1749,Roman Nose State Park,Bunkhouse,Repair,Asphalt,No,No,,5/31/2019,Group Camp Cabin,669,1,No,Non-Accessible,None,None,,A-frame,No,No,No,No,No
1750,Roman Nose State Park,Bunkhouse,Repair,Asphalt,No,No,p3,5/31/2019,Group Camp Cabin,805,1,No,Non-Accessible,None,None,,A-frame,No,No,No,No,No
1751,Roman Nose State Park,Bunkhouse,Repair,Asphalt,No,Yes,"Bldg1996, p5",5/31/2019,Group Camp Cabin,674,2,No,Accessible,None,None,Wood,,No,No,No,No,No
1752,Roman Nose State Park,Bunkhouse,Repair,Asphalt,No,Yes,"Bldg1996, p7",5/31/2019,Group Camp Cabin,664,1,No,Accessible,None,None,Wood,A-frame,No,No,No,No,No
1753,Roman Nose State Park,Bunkhouse,Keep,Asphalt,No,Yes,"Bldg1998, p8",5/31/2019,Group Camp Cabin,658,2,No,Accessible,None,None,Wood,A-frame,No,No,No,No,No
1754,Roman Nose State Park,Bunkhouse,Repair,Asphalt,No,No,"Bldg2000, p10 and p11",5/31/2019,Group Camp Cabin,678,1,No,Non-Accessible,None,None,Wood,A-frame,No,No,No,No,No
1755,Roman Nose State Park,Bunkhouse,Repair,Asphalt,No,Yes,"Bldg2001, p12",5/31/2019,Group Camp Cabin,681,2,No,Non-Accessible,None,None,Wood,A-frame,No,No,No,No,No
1756,Roman Nose State Park,Bunkhouse,Keep,Asphalt,No,Yes,"Bldg2003, p13",5/31/2019,Group Camp Cabin,719,2,No,Non-Accessible,None,None,Wood,A-frame,No,No,No,No,No
1757,Roman Nose State Park,Bunkhouse,Repair,Asphalt,No,Yes,"Bldg2004, p14",5/31/2019,Group Camp Cabin,564,2,No,Non-Accessible,None,None,Wood,A-frame,No,No,No,No,No
1758,Roman Nose State Park,Bathhouse/Comfort Station,Keep,Asphalt,Yes,Yes,To be updated,5/31/2019,Group Camp Bathhouse,1355,1,,,None,None,,Flat,Yes,,,No,No
1759,Roman Nose State Park,Other,,,,,"CCC, Abandoned",,Old Water System,309,1,,,,,,Flat,,,,,
1760,Roman Nose State Park,,,,,,there is no building here,5/31/2019,,1283,1,No,,,,,,,,,,
1761,Roman Nose State Park,,,,,,,,,317,1,No,,,,,,,,,,
1762,Roman Nose State Park,Cabin,Keep,Asphalt,Yes,Yes,Bldg2016,5/31/2019,Cabin 5&6,1484,1,,Accessible,Window Unit,Window Unit,Wood,Gable,Yes,Yes,No,Yes,Yes
1763,Roman Nose State Park,Other,Keep,Asphalt,Yes,Yes,"Bldg2017, Fairr house mix use storage",5/31/2019,"House, storage",3083,1,No,Non-Accessible,Central,Central,Concrete,Gable,Yes,Yes,No,No,No
1764,Roman Nose State Park,Maintenance Building,Keep,Metal,Yes,Yes,"Bldg2018, Propane",5/31/2019,Maintenance Building,3917,1,Yes,Accessible,Window Unit,Other,Metal,Gable,Yes,No,Yes,Yes,Yes
1765,Roman Nose State Park,Clubhouse/Pro shop,Keep,Asphalt,Yes,Yes,Bldg2019,5/31/2019,Golf Pro Shop,2678,2,No,Accessible,Central,Central,Wood,A-frame,Yes,Yes,No,Yes,Yes
1766,Roman Nose State Park,Community Building,Keep,Asphalt,Yes,Yes,Bldg2020,5/31/2019,Turkey Roost Group Camp Dining Hall,4241,1,,Accessible,Central,Central,Concrete,Gable,Yes,No,No,Yes,
1767,Roman Nose State Park,Bunkhouse,Keep,Asphalt,No,Yes,,5/31/2019,Group Camp Cabin 6,631,1,No,Non-Accessible,None,None,Wood,A-frame,No,No,No,No,No
1768,Roman Nose State Park,,,,,,,9/17/2018,Lagoon,136,99999,No,,,,,,,,,,
1769,Roman Nose State Park,,,,,,,9/17/2018,Chlorine Station,56,1,,,,,,,,,,,
1770,Roman Nose State Park,Stable,Keep,Metal,Yes,Yes,,6/20/2019,Stable and Horse Barn,1807,1,No,Accessible,None,None,Concrete,Shed,No,No,No,Yes,No
1771,Roman Nose State Park,Bathhouse/Comfort Station,Keep,Asphalt,Yes,Yes,,6/20/2019,Bathouse,885,1,No,Accessible,None,None,Concrete,Gable,Yes,No,No,No,No
1772,Roman Nose State Park,Caf??/Restaurant,Keep,Metal,Yes,Yes,,6/20/2019,Bathouse?,2752,1,Yes,Accessible,Central,Central,Wood,Gable,Yes,No,Yes,Yes,Yes
1773,Roman Nose State Park,Bathhouse/Comfort Station,Keep,Concrete,Yes,Yes,,6/20/2019,Canyon Vista Comfort Station,794,1,No,Accessible,Central,Central,Concrete,Gable,Yes,No,No,No,No
1774,Roman Nose State Park,Bathhouse/Comfort Station,Abandoned,Asphalt,Yes,Yes,Abandoned Okerhater Campground,6/20/2019,Group Camp Bathhouse,1035,1,No,Non-Accessible,None,None,Concrete,Gable,Yes,No,No,No,No
1775,Roman Nose State Park,Cabin,Keep,Asphalt,Yes,Yes,,6/20/2019,Pioneer cabin,1301,1,Yes,Accessible,Central,Central,Wood,Gable,Yes,No,No,Yes,Yes
1776,Roman Nose State Park,Bathhouse/Comfort Station,Repair,Asphalt,Yes,Yes,,6/20/2019,Bathhouse,5794,1,No,Non-Accessible,Window Unit,None,,Other,Yes,No,No,,
1777,Roman Nose State Park,Shelter/Pavilion,Keep,Buildup,No,Yes,,6/20/2019,Spring Pavilion,851,1,No,Non-Accessible,None,None,,Flat,No,No,No,No,No
1778,Roman Nose State Park,Storage Building,Repair,Asphalt,No,Yes,,6/20/2019,,489,1,No,Usable,None,None,Wood,Gable,No,No,No,No,No
1779,Roman Nose State Park,Bathhouse/Comfort Station,Keep,Other,Yes,Yes,,6/20/2019,Showers,258,1,No,Accessible,None,None,,A-frame,,,,,
1780,Roman Nose State Park,Other,Keep,Metal,Yes,Yes,,6/20/2019,Pool maintenance utility building,728,1,,,Other,,Metal,Shed,,,,,
2203,Beavers Bend State Park,Lodge,Keep,Asphalt,Yes,Yes,The lake view lodge has got 40 rooms in total,10/23/2019,Lakeview Lodge,8529,3,,Accessible,Central,Central,,Other,Yes,,,Yes,Yes
2204,Beavers Bend State Park,Cabin,Keep,Asphalt,Yes,Yes,No LP or NP for all Cabin but Electricity,10/23/2019,Park View Cabin#33/34,996,1,No,Non-Accessible,Central,Central,Wood,,Yes,No,No,No,No
2205,Beavers Bend State Park,Bathhouse/Comfort Station,Keep,Asphalt,Yes,Yes,,10/23/2019,Mini Comfort Station by Old Nature Center,669,1,No,Accessible,None,Other,Wood,Gable,Yes,No,No,No,No
2206,Beavers Bend State Park,Caf??/Restaurant,Keep,Asphalt,Yes,Yes,,10/23/2019,Cafe/Resturant,4614,1,No,Accessible,Central,Central,Wood,Gable,Yes,Yes,No,Yes,Yes
2207,Beavers Bend State Park,Pit /Toilet,Keep,Metal,No,No,,10/23/2019,Men Restroom,90,1,No,Non-Accessible,None,None,Concrete,Flat,No,No,No,No,No
2208,Beavers Bend State Park,Pit /Toilet,Keep,Metal,No,No,,10/23/2019,Women Restroom,94,1,No,Non-Accessible,None,None,Concrete,Flat,No,No,No,No,No
2209,Beavers Bend State Park,Other,Keep,Asphalt,Yes,Yes,"Museum/Heritage Center, use the electricity to air condition/ heat",10/23/2019,Museum/Heritage Center,42796,2,Yes,Accessible,Central,Central,Metal,Gable,Yes,No,No,Yes,Yes
2210,Beavers Bend State Park,Lodge,Keep,Asphalt,Yes,Yes,Electricity for heater and cooler,10/23/2019,Lakeview Lodge North Wing,4357,9999,Yes,Accessible,Central,Central,Wood,Gable,Yes,No,No,Yes,Yes
2211,Beavers Bend State Park,Other,Keep,Asphalt,No,Yes,Historical Structure - Future Museum,10/23/2019,Historical Structure - Future Museum,1583,9999,No,Accessible,None,None,Wood,,No,No,No,No,No
2212,Natural Falls State Park (Main Area),Bathhouse/Comfort Station,Keep,Asphalt,Yes,Yes,photoID: Bldg1935,5/10/2019,Bathhouse/Comfort Station,488,1,No,Accessible,None,None,Wood,Gable,Yes,No,No,No,No
2213,Natural Falls State Park (Main Area),Maintenance Building,Keep,Asphalt,Yes,Yes,"photoID: Bldg1936
photoID: Bldg1936-1
photoID: Bldg1936-1",5/10/2019,Maintenance building,278,1,No,Accessible,None,None,Concrete,Gable,No,No,No,No,No
2214,Natural Falls State Park (Main Area),Park Office/Visitor Center,Keep,Metal,Yes,Yes,photoID: Bldg1939,5/10/2019,Park Office,3062,1,Yes,Accessible,Central,Central,,Gable,Yes,No,Yes,Yes,Yes
2215,Natural Falls State Park (Main Area),Bathhouse/Comfort Station,Keep,Asphalt,Yes,Yes,photoID: Bldg1950,5/11/2019,Bathhouse/Comfort Station,1117,1,No,Accessible,None,None,Concrete,Gable,Yes,No,No,No,No
2216,Natural Falls State Park (Main Area),Storage Building,Keep,Metal,No,Yes,photoID: Bldg1951,5/11/2019,Garage,406,1,No,Non-Accessible,None,None,Metal,Gable,No,No,No,No,No
2217,Natural Falls State Park (Main Area),,Keep,Wood,No,No,photoID: Bldg1952,5/11/2019,Smokehouse,169,1,No,Non-Accessible,None,None,Wood,Gable,No,No,No,No,No
2218,Natural Falls State Park (Main Area),Shelter/Pavilion,Keep,Metal,No,Yes,Carnes Shelter.  photoID: Bldg1953,5/10/2019,Shelter,884,1,No,Accessible,None,None,Metal,Gable,No,No,No,No,No
2219,Natural Falls State Park (Main Area),Well House,Keep,Asphalt,No,No,photoID: Bldg1954,5/10/2019,Well house,100,1,No,Non-Accessible,None,None,Concrete,Flat,Yes,No,No,No,No
2220,Natural Falls State Park (Fox Meadow Area),Bunkhouse,Keep,Metal,No,Yes,"Wood stove, 6 beds, bathtub, hole for water hose?, IMG_0029127.jpg,",5/10/2019,Bunk House,74,1,No,Non-Accessible,None,Other,Metal,Gable,No,No,No,No,No
2221,Natural Falls State Park (Fox Meadow Area),Other,,Metal,No,No,,5/10/2019,Small Animal Shelter,227,1,No,Non-Accessible,None,None,Wood,A-frame,No,No,No,No,No
2222,Natural Falls State Park (Main Area),Maintenance Building,Keep,Metal,No,No,photoID: Bldg2036,6/26/2019,Maintenance Shed,838,1,No,Usable,None,None,Metal,Flat,No,No,No,No,No
2223,Natural Falls State Park (Main Area),Maintenance Building,Keep,Metal,Yes,Yes,photoID: Bldg2038,6/26/2019,Maintenance Shed,3314,1,Yes,Usable,None,None,Metal,Gable,Yes,,,,
2224,Natural Falls State Park (Main Area),Maintenance Building,Keep,Metal,No,Yes,photoID: Bldg2039,6/26/2019,Garage,1863,1,No,Accessible,Window Unit,None,Wood,Gable,No,,,Yes,
2225,Natural Falls State Park (Main Area),Yurt,Keep,Other,No,Yes,photoID: Bldg2040,6/26/2019,Yurt 1,317,1,No,Non-Accessible,Central,Central,Wood,Other,No,No,No,No,No
2226,Natural Falls State Park (Main Area),Yurt,Keep,Other,No,Yes,photoID: Bldg2041,6/26/2019,Yurt 2,317,1,No,Non-Accessible,Central,Central,Wood,Other,No,No,No,No,No
2227,Natural Falls State Park (Main Area),Yurt,Keep,Other,No,Yes,photoID: Bldg2042,6/26/2019,Yurt 3,317,1,No,Non-Accessible,Central,Central,Wood,Other,No,No,No,No,No
2228,Natural Falls State Park (Main Area),Yurt,Keep,Other,No,Yes,photoID: Bldg2043,6/26/2019,Yurt 4,317,1,No,Non-Accessible,Central,Central,Wood,,No,No,No,No,No
2229,Natural Falls State Park (Main Area),Yurt,Keep,Other,No,Yes,photoID: Bldg2044,6/26/2019,Yurt 5,317,1,No,Accessible,Central,Central,Wood,,No,No,No,No,No
2230,Natural Falls State Park (Fox Meadow Area),Storage Building,Keep,,No,No,"Rain collection and storage, PhotoID: Bldg2045-1, Bldg2045-2, Bldg2045-3, Bldg2045-4",6/26/2019,,424,1,No,Non-Accessible,None,None,Wood,A-frame,No,No,No,No,No
